MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen	WIJK
Liander N.V.	Liander N.V. (NW)	Hudsonstraat	1057	1057	ELK	KVB	12	100.0	91.67	92	1x25	1354	25.0	25.0	1.0	WEST
	GAS Liander	Hudsonstraat	1057	1057	GAS	KVB	30	100.0	100.0	100	G4	916	0.0	10.0		WEST
	Liander N.V. (NW)	Hudsonstraat	1057	1057	ELK	KVB	22	100.0	100.0	95	1x25	2039	4.55	4.55	1.0	WEST
	Liander N.V. (NW)	Hudsonstraat	1057	1057	ELK	KVB	20	100.0	100.0	100	1x25	1720	5.0	0.0	1.0	WEST
	GAS Liander	Hudsonstraat	1057	1057	GAS	KVB	20	100.0	100.0	100	G4	1428	0.0	0.0		WEST
	Liander N.V. (NW)	Hudsonstraat	1057	1057	ELK	KVB	20	100.0	100.0	95	1x25	1251	5.0	0.0	1.1	WEST
	GAS Liander	Hudsonstraat	1057	1057	GAS	KVB	20	100.0	100.0	100	G4	879	0.0	0.0		WEST
	Liander N.V. (NW)	Hudsonstraat	1057	1057	ELK	KVB	25	100.0	100.0	84	1x25	1762	8.0	8.0	1.0	WEST
	GAS Liander	Hudsonstraat	1057	1057	GAS	KVB	24	100.0	100.0	100	G4	1145	0.0	8.33		WEST
	Liander N.V. (NW)	Hudsonstraat	1057	1057	ELK	KVB	33	100.0	96.97	94	1x25	1844	0.0	3.03	1.0	WEST
	GAS Liander	Hudsonstraat	1057	1057	GAS	KVB	29	100.0	96.55	97	G4	1154	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Hudsonstraat	1057	1057	ELK	KVB	27	100.0	85.19	56	1x25	1860	11.11	11.11	1.0	WEST
Liander N.V.	GAS Liander	Hudsonstraat	1057	1057	GAS	KVB	21	100.0	90.48	90	G4	1011	0.0	14.29		WEST
Liander N.V.	Liander N.V. (NW)	Hudsonstraat	1057	1057	ELK	KVB	44	100.0	95.45	91	1x25	1630	25.0	20.45	1.0	WEST
	GAS Liander	Hudsonstraat	1057	1057	GAS	KVB	35	100.0	100.0	100	G4	894	0.0	22.86		WEST
	Liander N.V. (NW)	Hudsonstraat	1057	1057	ELK	KVB	24	100.0	100.0	75	1x25	2954	12.5	0.0	1.1	WEST
	GAS Liander	Hudsonstraat	1057	1057	GAS	KVB	21	100.0	100.0	95	G4	639	0.0	0.0		WEST
	Liander N.V. (NW)	Baffinstraat	1057	1057	ELK	KVB	44	100.0	100.0	73	1x35	1885	22.73	20.45	1.0	WEST
	GAS Liander	Baffinstraat	1057	1057	GAS	KVB	41	100.0	100.0	100	G4	1071	0.0	19.51		WEST
	Liander N.V. (NW)	Baffinstraat	1057	1057	ELK	KVB	47	100.0	100.0	68	1x25	1592	0.0	0.0	1.0	WEST
	GAS Liander	Baffinstraat	1057	1057	GAS	KVB	44	100.0	100.0	100	G4	937	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Baffinstraat	1057	1057	ELK	KVB	60	100.0	95.0	53	1x25	1516	5.0	1.67	1.0	WEST
	GAS Liander	Baffinstraat	1057	1057	GAS	KVB	50	100.0	100.0	100	G4	908	0.0	2.0		WEST
Liander N.V.	Liander N.V. (NW)	Bartholomeus Diazstraat	1057	1057	ELK	KVB	63	100.0	90.48	44	1x25	3120	9.52	0.0	1.1	WEST
	GAS Liander	Bartholomeus Diazstraat	1057	1057	GAS	KVB	53	100.0	98.11	98	G4	866	0.0	0.0		WEST
	Liander N.V. (NW)	Bartholomeus Diazstraat	1057	1057	ELK	KVB	43	100.0	100.0	88	1x25	1454	0.0	0.0	1.0	WEST
	GAS Liander	Bartholomeus Diazstraat	1057	1057	GAS	KVB	39	100.0	100.0	100	G4	931	0.0	0.0		WEST
	Liander N.V. (NW)	Bartholomeus Diazstraat	1057	1057	ELK	KVB	38	100.0	100.0	79	1x25	1631	0.0	0.0	1.0	WEST
	GAS Liander	Bartholomeus Diazstraat	1057	1057	GAS	KVB	35	100.0	100.0	100	G4	823	0.0	0.0		WEST
	Liander N.V. (NW)	Bartholomeus Diazstraat	1057	1057	ELK	KVB	39	100.0	97.44	64	1x25	2318	5.13	0.0	1.1	WEST
	GAS Liander	Bartholomeus Diazstraat	1057	1057	GAS	KVB	33	100.0	96.97	100	G4	903	0.0	0.0		WEST
	Liander N.V. (NW)	Bartholomeus Diazstraat	1057	1057	ELK	KVB	41	100.0	97.56	71	1x25	1652	0.0	0.0	1.0	WEST
	GAS Liander	Bartholomeus Diazstraat	1057	1057	GAS	KVB	35	100.0	100.0	100	G4	894	0.0	0.0		WEST
	Liander N.V. (NW)	Davisstraat	1057	1057	ELK	KVB	18	100.0	100.0	100	1x25	1957	5.56	5.56	1.0	WEST
	GAS Liander	Davisstraat	1057	1057	GAS	KVB	17	100.0	100.0	100	G4	982	0.0	5.88		WEST
	Liander N.V. (NW)	Davisstraat	1057	1057	ELK	KVB	18	100.0	100.0	89	1x25	1275	0.0	0.0	1.0	WEST
	GAS Liander	Davisstraat	1057	1057	GAS	KVB	17	100.0	100.0	100	G4	898	0.0	0.0		WEST
	Liander N.V. (NW)	Davisstraat	1057	1057	ELK	KVB	20	100.0	100.0	95	1x25	1712	0.0	0.0	1.0	WEST
	GAS Liander	Davisstraat	1057	1057	GAS	KVB	20	100.0	100.0	100	G4	1389	0.0	0.0		WEST
	Liander N.V. (NW)	Davisstraat	1057	1057	ELK	KVB	22	100.0	100.0	95	1x25	1189	0.0	0.0	1.0	WEST
	GAS Liander	Davisstraat	1057	1057	GAS	KVB	20	100.0	100.0	100	G4	820	0.0	0.0		WEST
	Liander N.V. (NW)	Davisstraat	1057	1057	ELK	KVB	36	100.0	100.0	64	1x35	2116	5.56	5.56	1.1	WEST
	GAS Liander	Davisstraat	1057	1057	GAS	KVB	33	100.0	100.0	91	G4	1308	0.0	6.06		WEST
Liander N.V.	Liander N.V. (NW)	Davisstraat	1057	1057	ELK	KVB	42	100.0	92.86	67	1x25	2670	9.52	2.38	1.1	WEST
Liander N.V.	GAS Liander	Davisstraat	1057	1057	GAS	KVB	38	100.0	94.74	95	G4	993	0.0	2.63		WEST
	Liander N.V. (NW)	Columbusstraat	1057	1057	ELK	KVB	18	100.0	100.0	100	1x25	1548	0.0	0.0	1.0	WEST
	GAS Liander	Columbusstraat	1057	1057	GAS	KVB	18	100.0	100.0	100	G4	1039	0.0	0.0		WEST
	Liander N.V. (NW)	Columbusstraat	1057	1057	ELK	KVB	16	100.0	100.0	100	1x25	1163	0.0	0.0	1.0	WEST
	GAS Liander	Columbusstraat	1057	1057	GAS	KVB	16	100.0	100.0	100	G4	1073	0.0	0.0		WEST
	Liander N.V. (NW)	Columbusstraat	1057	1057	ELK	KVB	16	100.0	100.0	94	1x25	3045	6.25	0.0	1.1	WEST
	GAS Liander	Columbusstraat	1057	1057	GAS	KVB	16	100.0	100.0	100	G4	709	0.0	0.0		WEST
	Liander N.V. (NW)	Columbusstraat	1057	1057	ELK	KVB	13	100.0	100.0	100	1x25	1732	0.0	0.0	1.0	WEST
	GAS Liander	Columbusstraat	1057	1057	GAS	KVB	12	100.0	100.0	100	G4	1016	0.0	0.0		WEST
	Liander N.V. (NW)	Columbusplein	1057	1057	ELK	KVB	28	100.0	100.0	89	1x25	2082	0.0	0.0	1.0	WEST
	GAS Liander	Columbusplein	1057	1057	GAS	KVB	25	100.0	100.0	100	G4	980	0.0	0.0		WEST
	Liander N.V. (NW)	Columbusplein	1057	1057	ELK	KVB	22	100.0	100.0	100	1x25	1601	0.0	0.0	1.0	WEST
	GAS Liander	Columbusplein	1057	1057	GAS	KVB	22	100.0	100.0	100	G4	964	0.0	0.0		WEST
	Liander N.V. (NW)	Columbusplein	1057	1057	ELK	KVB	25	100.0	96.0	92	1x25	2033	0.0	0.0	1.0	WEST
	GAS Liander	Columbusplein	1057	1057	GAS	KVB	24	100.0	100.0	100	G4	810	0.0	0.0		WEST
	Liander N.V. (NW)	Columbusplein	1057	1057	ELK	KVB	21	100.0	100.0	95	1x25	2543	0.0	4.76	1.0	WEST
	GAS Liander	Columbusplein	1057	1057	GAS	KVB	20	100.0	100.0	100	G4	1213	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Columbusplein	1057	1057	ELK	KVB	34	100.0	94.12	82	1x25	3744	2.94	0.0	1.0	WEST
	GAS Liander	Columbusplein	1057	1057	GAS	KVB	30	100.0	100.0	73	G4	1003	0.0	0.0		WEST
	Liander N.V. (NW)	Columbusplein	1057	1057	ELK	KVB	34	100.0	100.0	74	1x35	1557	0.0	2.94	1.1	WEST
	GAS Liander	Columbusplein	1057	1057	GAS	KVB	28	100.0	100.0	96	G4	982	0.0	0.0		WEST
	Liander N.V. (NW)	Columbusplein	1057	1057	ELK	KVB	27	100.0	100.0	89	1x25	2187	3.7	0.0	1.1	WEST
	GAS Liander	Columbusplein	1057	1057	GAS	KVB	24	100.0	100.0	100	G4	2757	0.0	0.0		WEST
	Liander N.V. (NW)	Columbusplein	1057	1057	ELK	KVB	38	100.0	100.0	47	1x25	3179	0.0	0.0	1.0	WEST
	GAS Liander	Columbusplein	1057	1057	GAS	KVB	33	100.0	100.0	94	G4	1961	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Columbusplein	1057	1057	ELK	KVB	31	100.0	96.77	81	1x25	1590	0.0	0.0	1.0	WEST
	GAS Liander	Columbusplein	1057	1057	GAS	KVB	28	100.0	100.0	100	G4	1085	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Magalhaensplein	1057	1057	ELK	KVB	41	100.0	97.56	76	1x25	1495	2.44	0.0	1.0	WEST
	GAS Liander	Magalhaensplein	1057	1057	GAS	KVB	35	100.0	100.0	100	G4	978	0.0	0.0		WEST
	Liander N.V. (NW)	Magalhaensplein	1057	1057	ELK	KVB	38	100.0	100.0	95	1x25	1182	0.0	0.0	1.0	WEST
	GAS Liander	Magalhaensplein	1057	1057	GAS	KVB	33	100.0	100.0	100	G4	847	0.0	0.0		WEST
	Liander N.V. (NW)	Magalhaensplein	1057	1057	ELK	KVB	34	100.0	97.06	71	1x25	3538	2.94	0.0	1.0	WEST
	GAS Liander	Magalhaensplein	1057	1057	GAS	KVB	31	100.0	100.0	94	G4	1457	0.0	0.0		WEST
	Liander N.V. (NW)	Vasco Da Gamastraat	1057	1057	ELK	KVB	40	100.0	95.0	93	1x25	2866	2.5	0.0	1.1	WEST
	GAS Liander	Vasco Da Gamastraat	1057	1057	GAS	KVB	35	100.0	100.0	94	G4	2350	0.0	0.0		WEST
	Liander N.V. (NW)	Vasco Da Gamastraat	1057	1057	ELK	KVB	44	100.0	100.0	100	1x25	1558	0.0	0.0	1.0	WEST
	GAS Liander	Vasco Da Gamastraat	1057	1057	GAS	KVB	39	100.0	100.0	100	G4	993	0.0	0.0		WEST
	Liander N.V. (NW)	Vasco Da Gamastraat	1057	1057	ELK	KVB	31	100.0	100.0	97	1x35	3373	6.45	9.68	1.0	WEST
	GAS Liander	Vasco Da Gamastraat	1057	1057	GAS	KVB	29	100.0	100.0	100	G4	1094	0.0	3.45		WEST
	Liander N.V. (NW)	Vasco Da Gamastraat	1057	1057	ELK	KVB	21	100.0	100.0	67	1x25	1202	0.0	0.0	1.0	WEST
	GAS Liander	Vasco Da Gamastraat	1057	1057	GAS	KVB	19	100.0	100.0	100	G4	871	0.0	0.0		WEST
	Liander N.V. (NW)	Vasco Da Gamastraat	1057	1057	ELK	KVB	32	87.5	90.63	81	1x25	2572	9.38	0.0	1.2	WEST
	GAS Liander	Vasco Da Gamastraat	1057	1057	GAS	KVB	24	100.0	95.83	96	G4	1049	0.0	0.0		WEST
	Liander N.V. (NW)	Cabotstraat	1057	1057	ELK	KVB	12	100.0	100.0	58	1x35	1544	8.33	8.33	1.1	WEST
	GAS Liander	Cabotstraat	1057	1057	GAS	KVB	11	100.0	100.0	91	G4	1162	0.0	0.0		WEST
	Liander N.V. (NW)	Cabotstraat	1057	1057	ELK	KVB	41	100.0	97.56	56	1x25	1784	14.63	12.2	1.0	WEST
	GAS Liander	Cabotstraat	1057	1057	GAS	KVB	35	100.0	100.0	91	G4	1353	0.0	14.29		WEST
	Liander N.V. (NW)	Cabotstraat	1057	1057	ELK	KVB	41	100.0	100.0	51	1x25	1453	4.88	0.0	1.1	WEST
	GAS Liander	Cabotstraat	1057	1057	GAS	KVB	36	100.0	100.0	100	G4	1123	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Balboastraat	1057	1057	ELK	KVB	68	100.0	95.59	63	1x50	4145	8.82	1.47	1.1	WEST
	GAS Liander	Balboastraat	1057	1057	GAS	KVB	61	100.0	100.0	95	G4	1217	0.0	1.64		WEST
	Liander N.V. (NW)	Balboastraat	1057	1057	ELK	KVB	29	100.0	93.1	52	1x25	1803	6.9	3.45	1.0	WEST
	GAS Liander	Balboastraat	1057	1057	GAS	KVB	21	100.0	100.0	95	G4	1009	0.0	0.0		WEST
	Liander N.V. (NW)	Balboastraat	1057	1057	ELK	KVB	30	100.0	96.67	73	1x25	1501	3.33	3.33	1.0	WEST
	GAS Liander	Balboastraat	1057	1057	GAS	KVB	27	100.0	96.3	100	G4	772	0.0	3.7		WEST
Liander N.V.	Liander N.V. (NW)	Balboastraat	1057	1057	ELK	KVB	52	100.0	92.31	42	1x25	4098	9.62	0.0	1.1	WEST
Liander N.V.	GAS Liander	Balboastraat	1057	1057	GAS	KVB	31	100.0	90.32	90	G4	2673	0.0	0.0		WEST
	Liander N.V. (NW)	Balboastraat	1057	1057	ELK	KVB	52	100.0	100.0	83	1x25	1485	0.0	0.0	1.0	WEST
	GAS Liander	Balboastraat	1057	1057	GAS	KVB	47	100.0	100.0	100	G4	889	0.0	0.0		WEST
	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	18	100.0	100.0	72	1x25	1441	5.56	5.56	1.0	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	18	100.0	100.0	100	G4	791	0.0	5.56		WEST
	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	21	100.0	100.0	100	1x25	1492	0.0	0.0	1.0	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	20	100.0	100.0	100	G4	868	0.0	0.0		WEST
	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	19	100.0	100.0	84	1x25	2160	0.0	0.0	1.0	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	19	100.0	100.0	100	G4	956	0.0	0.0		WEST
	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	32	100.0	100.0	63	1x25	2628	0.0	0.0	1.0	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	31	100.0	100.0	100	G4	1213	0.0	0.0		WEST
	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	35	100.0	100.0	69	1x25	1607	0.0	2.86	1.0	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	30	100.0	100.0	100	G4	1132	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	27	100.0	96.3	52	1x25	2145	0.0	0.0	1.0	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	25	100.0	100.0	100	G4	1316	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	33	100.0	96.97	82	1x25	3373	0.0	0.0	1.0	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	28	100.0	100.0	100	G4	1312	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	36	100.0	97.22	78	1x25	1352	0.0	0.0	1.0	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	28	100.0	100.0	100	G4	998	0.0	0.0		WEST
	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	48	100.0	100.0	85	1x25	1683	6.25	2.08	1.1	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	38	100.0	97.37	100	G4	922	0.0	2.63		WEST
	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	16	100.0	100.0	88	1x25	1676	6.25	6.25	1.0	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	16	100.0	100.0	100	G4	815	0.0	6.25		WEST
	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	21	100.0	100.0	100	1x25	1666	0.0	0.0	1.0	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	20	100.0	100.0	100	G4	871	0.0	0.0		WEST
	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	23	100.0	95.65	100	1x25	2241	0.0	0.0	1.0	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	23	100.0	95.65	100	G4	1140	0.0	0.0		WEST
	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	40	100.0	92.5	93	1x25	2409	10.0	7.5	1.1	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	35	100.0	94.29	100	G4	1078	0.0	8.57		WEST
Liander N.V.	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	27	100.0	88.89	67	1x35	1858	7.41	7.41	1.0	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	24	100.0	95.83	96	G4	1172	0.0	8.33		WEST
Liander N.V.	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	29	100.0	93.1	69	1x25	1927	3.45	0.0	1.0	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	24	100.0	100.0	96	G4	1249	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	35	100.0	91.43	54	1x25	2015	0.0	0.0	1.0	WEST
Liander N.V.	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	32	100.0	93.75	97	G4	1068	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	18	100.0	83.33	50	1x25	3311	5.56	0.0	1.1	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	13	100.0	100.0	100	G4	1268	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	49	100.0	81.63	65	1x25	1664	4.08	2.04	1.1	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	40	100.0	97.5	100	G4	983	0.0	2.5		WEST
Liander N.V.	Liander N.V. (NW)	Marco Polostraat	1057	1057	ELK	KVB	46	100.0	91.3	74	1x25	1668	2.17	2.17	1.0	WEST
	GAS Liander	Marco Polostraat	1057	1057	GAS	KVB	38	100.0	100.0	97	G4	1004	0.0	2.63		WEST
	Liander N.V. (NW)	Van Brakelstraat	1057	1057	ELK	KVB	23	100.0	95.65	96	1x25	1837	0.0	0.0	1.0	WEST
	GAS Liander	Van Brakelstraat	1057	1057	GAS	KVB	22	100.0	100.0	95	G4	1270	0.0	0.0		WEST
	Liander N.V. (NW)	Van Brakelstraat	1057	1057	ELK	KVB	25	100.0	100.0	40	1x25	1747	16.0	16.0	1.0	WEST
	GAS Liander	Van Brakelstraat	1057	1057	GAS	KVB	23	100.0	100.0	100	G4	1198	0.0	17.39		WEST
Liander N.V.	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	66	100.0	63.64	61	1x35	2832	3.03	0.0	1.0	WEST
Liander N.V.	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	42	100.0	95.24	95	G4	786	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	23	100.0	95.65	91	1x25	2469	4.35	0.0	1.0	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	22	100.0	100.0	95	G4	1383	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	27	100.0	100.0	93	1x25	2369	0.0	0.0	1.0	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	25	100.0	100.0	100	G4	1116	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	25	100.0	100.0	100	1x25	4874	0.0	0.0	1.0	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	24	100.0	100.0	92	G4	1203	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	27	100.0	92.59	93	1x25	2342	0.0	0.0	1.0	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	24	100.0	100.0	88	G4	1188	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	24	100.0	100.0	100	1x25	2633	0.0	0.0	1.0	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	24	100.0	100.0	100	G4	1252	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	26	100.0	96.15	92	1x25	3189	0.0	0.0	1.0	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	24	100.0	100.0	100	G4	1227	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	19	100.0	84.21	79	1x25	1775	0.0	0.0	1.0	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	16	100.0	100.0	94	G4	1044	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	75	100.0	60.0	51	1x35	3592	2.67	1.33	1.1	WEST
Liander N.V.	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	70	100.0	62.86	63	G4	1003	0.0	1.43		WEST
Liander N.V.	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	24	100.0	91.67	67	1x25	2673	12.5	4.17	1.1	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	20	100.0	100.0	95	G4	1397	0.0	5.0		WEST
Liander N.V.	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	28	100.0	96.43	68	1x25	2414	3.57	0.0	1.0	WEST
Liander N.V.	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	24	100.0	95.83	92	G4	1609	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	24	100.0	95.83	33	1x25	4350	8.33	25.0	1.1	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	22	100.0	100.0	95	G4	1366	0.0	22.73		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	25	100.0	100.0	48	1x25	3506	8.0	0.0	1.1	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	21	100.0	100.0	100	G4	1512	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	20	100.0	95.0	80	1x25	2386	15.0	0.0	1.2	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	18	100.0	94.44	83	G4	1606	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	26	100.0	96.15	88	1x25	2161	0.0	0.0	1.0	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	24	100.0	100.0	96	G4	1182	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	16	100.0	100.0	100	1x25	2430	6.25	0.0	1.1	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	15	100.0	100.0	100	G4	1053	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	24	100.0	87.5	75	1x25	3597	12.5	4.17	1.1	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	22	100.0	90.91	95	G4	959	0.0	4.55		WEST
Liander N.V.	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	26	100.0	76.92	69	1x25	1998	7.69	0.0	1.0	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	23	100.0	86.96	91	G4	1016	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	26	100.0	92.31	85	1x25	2141	3.85	0.0	1.0	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	24	100.0	100.0	96	G4	1059	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	26	100.0	96.15	92	1x25	2383	3.85	3.85	1.0	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	24	100.0	100.0	100	G4	1129	0.0	4.17		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	25	100.0	100.0	96	1x25	2205	0.0	0.0	1.0	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	24	100.0	100.0	96	G4	1057	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	27	100.0	96.3	89	1x25	1970	3.7	0.0	1.0	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	24	100.0	100.0	100	G4	956	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	33	100.0	87.88	73	1x25	3727	24.24	0.0	1.2	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	28	100.0	100.0	82	G4	1674	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	39	100.0	97.44	62	1x25	3412	15.38	7.69	1.1	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	36	100.0	97.22	100	G4	1139	0.0	8.33		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	38	94.74	97.37	45	1x35	2017	5.26	2.63	1.1	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	33	100.0	100.0	100	G4	1227	0.0	3.03		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	28	100.0	96.43	43	1x25	2607	7.14	0.0	1.1	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	23	100.0	100.0	91	G4	1476	0.0	0.0		WEST
	Liander N.V. (NW)	Witte de Withstraat	1057	1057	ELK	KVB	30	100.0	96.67	63	1x25	3816	10.0	0.0	1.1	WEST
	GAS Liander	Witte de Withstraat	1057	1057	GAS	KVB	28	100.0	96.43	96	G4	1160	0.0	0.0		WEST
Liander N.V.	Liander N.V. (NW)	Lodewijk Boisotstraat	1057	1057	ELK	KVB	64	100.0	37.5	64	3x25	2365	3.13	1.56	1.0	WEST
Liander N.V.	GAS Liander	Lodewijk Boisotstraat	1057	1057	GAS	KVB	61	100.0	39.34	57	G6	1025	0.0	1.64		WEST
	Liander N.V. (NW)	Lodewijk Boisotstraat	1057	1057	ELK	KVB	29	100.0	100.0	52	1x25	2204	6.9	3.45	1.0	WEST
	GAS Liander	Lodewijk Boisotstraat	1057	1057	GAS	KVB	24	100.0	100.0	100	G4	1111	0.0	4.17		WEST
	Liander N.V. (NW)	Lodewijk Boisotstraat	1057	1057	ELK	KVB	26	100.0	96.15	62	1x25	1731	3.85	3.85	1.0	WEST
	GAS Liander	Lodewijk Boisotstraat	1057	1057	GAS	KVB	25	100.0	96.0	96	G4	1033	0.0	4.0		WEST
