MEETVERANTWOORDELIJKE	NETBEHEERDER	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	PRODUCTSOORT	VERBRUIKSSEGMENT	Aantal Aansluitingen	%Leveringsrichting	%Fysieke status	%Soort aansluiting	Soort aansluiting Naam	SJV	%SJV laag tarief	%Slimme Meter	Gemiddeld aantal telwielen	WIJK
	GAS Liander	Theodorus Dobbestraat	1063	1063	GAS	KVB	27	100	74,07	100	G4	890	0	22,22		NIEUW-WEST
	GAS Liander	Theodorus Dobbestraat	1063	1063	GAS	KVB	23	100	100	91	G4	1136	0	17,39		NIEUW-WEST
	Liander N.V. (NW)	Theodorus Dobbestraat	1063	1063	ELK	KVB	24	100	95,83	83	1x25	1851	20,83	16,67	1,1	NIEUW-WEST
	GAS Liander	Fritz Conijnstraat	1063	1063	GAS	KVB	24	100	100	88	G4	1383	0	8,33		NIEUW-WEST
	Liander N.V. (NW)	Fritz Conijnstraat	1063	1063	ELK	KVB	25	96	96	48	1x25	3033	16	8	1,1	NIEUW-WEST
	Liander N.V. (NW)	Fritz Conijnstraat	1063	1063	ELK	KVB	25	100	100	56	1x25	2101	8	40	1,1	NIEUW-WEST
	GAS Liander	Fritz Conijnstraat	1063	1063	GAS	KVB	24	100	100	100	G4	1337	0	41,67		NIEUW-WEST
	Liander N.V. (NW)	Fritz Conijnstraat	1063	1063	ELK	KVB	25	100	100	60	1x35	2226	4	0	1	NIEUW-WEST
	GAS Liander	Fritz Conijnstraat	1063	1063	GAS	KVB	24	100	100	92	G4	1196	0	0		NIEUW-WEST
	Liander N.V. (NW)	Fritz Conijnstraat	1063	1063	ELK	KVB	25	100	100	96	1x25	2463	4	0	1	NIEUW-WEST
	GAS Liander	Fritz Conijnstraat	1063	1063	GAS	KVB	24	100	100	96	G4	1317	0	0		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Johannes Meewisstraat	1063	1063	ELK	KVB	36	100	88,89	44	1x25	2045	16,67	33,33	1	NIEUW-WEST
	GAS Liander	Johannes Meewisstraat	1063	1063	GAS	KVB	25	100	100	92	G4	1387	0	28		NIEUW-WEST
	GAS Liander	Johannes Meewisstraat	1063	1063	GAS	KVB	15	100	100	80	G4	1605	0	0		NIEUW-WEST
	Liander N.V. (NW)	Johannes Meewisstraat	1063	1063	ELK	KVB	22	95,45	100	91	1x25	1391	0	0	1	NIEUW-WEST
	GAS Liander	Johannes Meewisstraat	1063	1063	GAS	KVB	16	100	100	100	G4	1260	0	0		NIEUW-WEST
	Liander N.V. (NW)	Johannes Meewisstraat	1063	1063	ELK	KVB	17	100	100	88	1x25	2723	0	0	1	NIEUW-WEST
	GAS Liander	Henk Hienschstraat	1063	1063	GAS	KVB	20	100	95	95	G4	1215	0	0		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Henk Hienschstraat	1063	1063	ELK	KVB	16	100	56,25	63	1x25	662	0	0	1	NIEUW-WEST
	Liander N.V. (NW)	Burgemeester Fockstraat	1063	1063	ELK	KVB	17	100	94,12	94	1x25	1610	0	0	1	NIEUW-WEST
	Liander N.V. (NW)	Burgemeester Fockstraat	1063	1063	ELK	KVB	17	100	94,12	100	1x25	1898	0	0	1	NIEUW-WEST
	GAS Liander	Burgemeester Fockstraat	1063	1063	GAS	KVB	16	100	93,75	100	G4	1012	0	0		NIEUW-WEST
	GAS Liander	Burgemeester Fockstraat	1063	1063	GAS	KVB	24	100	100	100	G4	1030	0	0		NIEUW-WEST
	Liander N.V. (NW)	Burgemeester Fockstraat	1063	1063	ELK	KVB	24	100	95,83	100	1x25	2060	0	0	1	NIEUW-WEST
	GAS Liander	Burgemeester Fockstraat	1063	1063	GAS	KVB	22	100	100	91	G4	1141	0	0		NIEUW-WEST
	Liander N.V. (NW)	Burgemeester Fockstraat	1063	1063	ELK	KVB	25	100	88	68	1x25	6782	32	8	1,2	NIEUW-WEST
	Liander N.V. (NW)	Burgemeester Fockstraat	1063	1063	ELK	KVB	17	100	100	100	1x25	2369	5,88	5,88	1	NIEUW-WEST
	GAS Liander	Burgemeester Fockstraat	1063	1063	GAS	KVB	16	100	100	81	G4	930	0	0		NIEUW-WEST
	Liander N.V. (NW)	Burgemeester Fockstraat	1063	1063	ELK	KVB	25	100	100	96	1x25	2536	0	4	1	NIEUW-WEST
	GAS Liander	Burgemeester Fockstraat	1063	1063	GAS	KVB	24	100	100	100	G4	942	0	4,17		NIEUW-WEST
	Liander N.V. (NW)	Burgemeester Fockstraat	1063	1063	ELK	KVB	27	100	92,59	37	1x25	10453	33,33	11,11	1,2	NIEUW-WEST
	GAS Liander	Burgemeester Fockstraat	1063	1063	GAS	KVB	24	100	100	92	G4	2768	0	8,33		NIEUW-WEST
	Liander N.V. (NW)	Burgemeester Fockstraat	1063	1063	ELK	KVB	16	100	100	100	1x25	2769	0	0	1	NIEUW-WEST
	GAS Liander	Burgemeester Fockstraat	1063	1063	GAS	KVB	16	100	100	100	G4	1439	0	0		NIEUW-WEST
	GAS Liander	Burgemeester Fockstraat	1063	1063	GAS	KVB	16	100	100	100	G4	1606	0	0		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Burgemeester Fockstraat	1063	1063	ELK	KVB	19	100	94,74	89	1x25	2725	0	0	1	NIEUW-WEST
	GAS Liander	Dirk Deutekompad	1063	1063	GAS	KVB	17	100	94,12	100	G4	1236	0	0		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Dirk Deutekompad	1063	1063	ELK	KVB	18	100	88,89	78	1x25	4116	5,56	0	1	NIEUW-WEST
	Liander N.V. (NW)	Burgemeester Fockstraat	1063	1063	ELK	KVB	17	100	100	47	1x25	2798	0	0	1	NIEUW-WEST
	GAS Liander	Burgemeester Fockstraat	1063	1063	GAS	KVB	16	100	100	100	G4	1271	0	0		NIEUW-WEST
	GAS Liander	Johan Herman Doornstraat	1063	1063	GAS	KVB	16	100	100	50	G6	2319	0	87,5		NIEUW-WEST
	Liander N.V. (NW)	Johan Herman Doornstraat	1063	1063	ELK	KVB	16	100	100	75	1x35	4167	87,5	87,5	1	NIEUW-WEST
	GAS Liander	Johan Herman Doornstraat	1063	1063	GAS	KVB	16	100	100	75	G4	1547	0	100		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Johan Herman Doornstraat	1063	1063	ELK	KVB	18	100	94,44	72	1x35	2449	88,89	88,89	1	NIEUW-WEST
	Liander N.V. (NW)	Franciscus Claessenstr	1063	1063	ELK	KVB	16	93,75	100	69	1x35	2399	93,75	93,75	1	NIEUW-WEST
	GAS Liander	Franciscus Claessenstr	1063	1063	GAS	KVB	16	100	100	81	G4	1329	0	93,75		NIEUW-WEST
	GAS Liander	Hendrikus Rempestraat	1063	1063	GAS	KVB	26	100	100	100	G4	1542	0	100		NIEUW-WEST
	Liander N.V. (NW)	Hendrikus Rempestraat	1063	1063	ELK	KVB	27	92,59	96,3	74	1x35	3415	100	96,3		NIEUW-WEST
	Liander N.V. (NW)	Joop IJisbergstraat	1063	1063	ELK	KVB	28	100	100	82	1x35	3038	96,43	96,43	1	NIEUW-WEST
	GAS Liander	Joop IJisbergstraat	1063	1063	GAS	KVB	28	100	100	93	G4	1501	0	96,43		NIEUW-WEST
	GAS Liander	Jan Janzenstraat	1063	1063	GAS	KVB	10	100	100	100	G4	1471	0	100		NIEUW-WEST
	Liander N.V. (NW)	Jan Janzenstraat	1063	1063	ELK	KVB	11	81,82	90,91	64	1x35	2752	90,91	90,91		NIEUW-WEST
	GAS Liander	Joop Eijlstraat	1063	1063	GAS	KVB	19	100	100	84	G4	1335	0	78,95		NIEUW-WEST
	Liander N.V. (NW)	Joop Eijlstraat	1063	1063	ELK	KVB	19	100	100	79	1x35	3287	84,21	78,95	1,8	NIEUW-WEST
	GAS Liander	Louis Naarstigstraat	1063	1063	GAS	KVB	11	100	100	91	G4	2884	0	90,91		NIEUW-WEST
	Liander N.V. (NW)	Louis Naarstigstraat	1063	1063	ELK	KVB	11	100	100	73	1x25	5785	90,91	90,91	1	NIEUW-WEST
	GAS Liander	Coronelstraat	1063	1063	GAS	KVB	18	100	100	78	G4	1207	0	94,44		NIEUW-WEST
	Liander N.V. (NW)	Coronelstraat	1063	1063	ELK	KVB	19	100	94,74	74	1x35	2512	89,47	89,47	1	NIEUW-WEST
	Liander N.V. (NW)	Coronelstraat	1063	1063	ELK	KVB	15	100	100	60	1x35	1964	80	80	1	NIEUW-WEST
	GAS Liander	Coronelstraat	1063	1063	GAS	KVB	13	100	100	77	G4	1150	0	92,31		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Vervoorenstraat	1063	1063	ELK	KVB	20	95	90	55	1x35	3846	90	90		NIEUW-WEST
	GAS Liander	Vervoorenstraat	1063	1063	GAS	KVB	18	100	100	50	G4	1444	0	100		NIEUW-WEST
	GAS Liander	Vervoorenstraat	1063	1063	GAS	KVB	11	100	100	64	G4	1816	0	90,91		NIEUW-WEST
	Liander N.V. (NW)	Vervoorenstraat	1063	1063	ELK	KVB	15	100	93,33	80	1x35	2152	80	86,67	2	NIEUW-WEST
	GAS Liander	Burgemeester Eliasstraat	1063	1063	GAS	KVB	18	100	100	100	G4	1110	0	0		NIEUW-WEST
	Liander N.V. (NW)	Burgemeester Eliasstraat	1063	1063	ELK	KVB	23	100	82,61	74	1x35	1500	13,04	0	1	NIEUW-WEST
	GAS Liander	Burgemeester Eliasstraat	1063	1063	GAS	KVB	12	100	100	100	G4	1083	0	0		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Burgemeester Eliasstraat	1063	1063	ELK	KVB	18	100	83,33	67	1x35	8514	22,22	0	1,1	NIEUW-WEST
	Liander N.V. (NW)	Burgemeester Eliasstraat	1063	1063	ELK	KVB	15	100	100	73	1x35	4162	6,67	0	1,1	NIEUW-WEST
	GAS Liander	Burgemeester Eliasstraat	1063	1063	GAS	KVB	15	100	100	60	G6	2947	0	0		NIEUW-WEST
	Liander N.V. (NW)	Johan Limpersstraat	1063	1063	ELK	KVB	14	100	100	100	1x25	2586	92,86	0	1,9	NIEUW-WEST
	GAS Liander	Johan Limpersstraat	1063	1063	GAS	KVB	14	100	100	100	G4	711	0	0		NIEUW-WEST
	Liander N.V. (NW)	Johan Limpersstraat	1063	1063	ELK	KVB	15	100	93,33	100	1x25	2291	73,33	0	1,8	NIEUW-WEST
	GAS Liander	Johan Limpersstraat	1063	1063	GAS	KVB	15	100	93,33	100	G4	582	0	0		NIEUW-WEST
	Liander N.V. (NW)	Arondeusstraat	1063	1063	ELK	KVB	13	100	100	77	1x25	2738	0	0	1	NIEUW-WEST
	GAS Liander	Arondeusstraat	1063	1063	GAS	KVB	13	100	100	62	G4	1414	0	0		NIEUW-WEST
	GAS Liander	Arondeusstraat	1063	1063	GAS	KVB	19	100	100	95	G4	1155	0	15,79		NIEUW-WEST
	Liander N.V. (NW)	Arondeusstraat	1063	1063	ELK	KVB	19	94,74	100	79	1x25	2278	10,53	15,79	1	NIEUW-WEST
	Liander N.V. (NW)	Arondeusstraat	1063	1063	ELK	KVB	16	100	100	100	1x25	2627	81,25	0	1,8	NIEUW-WEST
	GAS Liander	Arondeusstraat	1063	1063	GAS	KVB	16	100	100	100	G4	790	0	0		NIEUW-WEST
Liander N.V.	GAS Liander	Robbert Cijferstraat	1063	1063	GAS	KVB	29	100	96,55	100	G4	548	0	0		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Robbert Cijferstraat	1063	1063	ELK	KVB	29	100	96,55	100	1x25	2871	82,76	0	1,9	NIEUW-WEST
	Liander N.V. (NW)	Victor Rutgersstraat	1063	1063	ELK	KVB	14	100	100	64	1x25	3196	0	0	1	NIEUW-WEST
	GAS Liander	Victor Rutgersstraat	1063	1063	GAS	KVB	14	100	100	57	G4	1806	0	0		NIEUW-WEST
	Liander N.V. (NW)	Victor Rutgersstraat	1063	1063	ELK	KVB	19	100	100	84	1x25	2372	5,26	0	1,1	NIEUW-WEST
	GAS Liander	Victor Rutgersstraat	1063	1063	GAS	KVB	19	100	100	89	G4	1510	0	0		NIEUW-WEST
	Liander N.V. (NW)	Victor Rutgersstraat	1063	1063	ELK	KVB	16	100	100	100	1x25	2428	75	0	1,8	NIEUW-WEST
	GAS Liander	Victor Rutgersstraat	1063	1063	GAS	KVB	16	100	100	100	G4	621	0	0		NIEUW-WEST
	Liander N.V. (NW)	Maurits Kannstraat	1063	1063	ELK	KVB	16	100	100	100	1x25	2601	81,25	0	1,8	NIEUW-WEST
	GAS Liander	Maurits Kannstraat	1063	1063	GAS	KVB	16	100	100	100	G4	585	0	0		NIEUW-WEST
	Liander N.V. (NW)	Maurits Kannstraat	1063	1063	ELK	KVB	13	100	100	100	1x25	2835	53,85	0	1,7	NIEUW-WEST
	GAS Liander	Maurits Kannstraat	1063	1063	GAS	KVB	13	100	100	100	G4	602	0	0		NIEUW-WEST
	Liander N.V. (NW)	Jacob Melkmanstraat	1063	1063	ELK	KVB	19	100	100	84	1x25	2875	0	0	1	NIEUW-WEST
	GAS Liander	Jacob Melkmanstraat	1063	1063	GAS	KVB	19	100	100	74	G4	1450	0	0		NIEUW-WEST
	Liander N.V. (NW)	Jacob Melkmanstraat	1063	1063	ELK	KVB	16	100	100	100	1x25	2865	75	0	1,8	NIEUW-WEST
	GAS Liander	Jacob Melkmanstraat	1063	1063	GAS	KVB	16	100	100	100	G4	673	0	0		NIEUW-WEST
	GAS Liander	Robert Doumastraat	1063	1063	GAS	KVB	16	100	100	100	G4	486	0	0		NIEUW-WEST
	Liander N.V. (NW)	Robert Doumastraat	1063	1063	ELK	KVB	16	100	100	100	1x25	2266	81,25	0	1,9	NIEUW-WEST
	Liander N.V. (NW)	Robert Doumastraat	1063	1063	ELK	KVB	14	100	100	86	1x25	3954	64,29	14,29	1,6	NIEUW-WEST
	GAS Liander	Robert Doumastraat	1063	1063	GAS	KVB	13	100	100	100	G4	750	0	7,69		NIEUW-WEST
	GAS Liander	Jaap Nunes Vazstraat	1063	1063	GAS	KVB	21	100	100	100	G4	718	0	0		NIEUW-WEST
	Liander N.V. (NW)	Jaap Nunes Vazstraat	1063	1063	ELK	KVB	21	100	100	100	1x25	1980	57,14	0	1,6	NIEUW-WEST
	Liander N.V. (NW)	Lou Jansenplein	1063	1063	ELK	KVB	20	100	100	100	1x25	1564	0	0	1	NIEUW-WEST
	GAS Liander	Lou Jansenplein	1063	1063	GAS	KVB	16	100	100	100	G4	1078	0	0		NIEUW-WEST
	GAS Liander	Lou Jansenplein	1063	1063	GAS	KVB	21	100	95,24	100	G4	1382	0	0		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Lou Jansenplein	1063	1063	ELK	KVB	28	100	92,86	61	1x25	1928	3,57	0	1	NIEUW-WEST
	Liander N.V. (NW)	Lou Jansenplein	1063	1063	ELK	KVB	25	100	92	56	1x25	1911	4	0	1	NIEUW-WEST
	GAS Liander	Lou Jansenplein	1063	1063	GAS	KVB	16	100	100	100	G4	1520	0	0		NIEUW-WEST
	GAS Liander	Lou Jansenplein	1063	1063	GAS	KVB	16	100	100	100	G4	1319	0	0		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Lou Jansenplein	1063	1063	ELK	KVB	22	100	81,82	95	1x25	1491	0	0	1	NIEUW-WEST
	Liander N.V. (NW)	Lou Jansenplein	1063	1063	ELK	KVB	22	100	100	45	1x25	1880	9,09	50	1	NIEUW-WEST
	GAS Liander	Lou Jansenplein	1063	1063	GAS	KVB	16	100	100	100	G4	1367	0	0		NIEUW-WEST
	Liander N.V. (NW)	Lou Jansenplein	1063	1063	ELK	KVB	36	100	88,89	89	1x25	1600	0	0	1	NIEUW-WEST
	GAS Liander	Lou Jansenplein	1063	1063	GAS	KVB	24	100	100	96	G4	1377	0	0		NIEUW-WEST
	Liander N.V. (NW)	Anton Struikstraat	1063	1063	ELK	KVB	28	100	96,43	96	1x25	2381	75	3,57	1,7	NIEUW-WEST
	GAS Liander	Anton Struikstraat	1063	1063	GAS	KVB	24	100	95,83	88	G4	587	0	4,17		NIEUW-WEST
	GAS Liander	Anton Struikstraat	1063	1063	GAS	KVB	24	100	100	96	G4	806	0	0		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Anton Struikstraat	1063	1063	ELK	KVB	30	100	90	90	1x25	1787	50	0	1,6	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Anton Struikstraat	1063	1063	ELK	KVB	28	100	89,29	61	1x25	2331	46,43	3,57	1,5	NIEUW-WEST
	GAS Liander	Anton Struikstraat	1063	1063	GAS	KVB	24	100	100	75	G4	1213	0	4,17		NIEUW-WEST
	Liander N.V. (NW)	Johan Brouwerpad	1063	1063	ELK	KVB	28	100	100	96	1x25	1938	50	0	1,5	NIEUW-WEST
	GAS Liander	Johan Brouwerpad	1063	1063	GAS	KVB	26	100	100	92	G4	666	0	0		NIEUW-WEST
	GAS Liander	Johan Brouwerpad	1063	1063	GAS	KVB	26	100	100	100	G4	870	0	0		NIEUW-WEST
	Liander N.V. (NW)	Johan Brouwerpad	1063	1063	ELK	KVB	28	100	100	68	1x25	1981	32,14	0	1,4	NIEUW-WEST
	GAS Liander	Bohlerpad	1063	1063	GAS	KVB	25	100	100	92	G4	1219	0	0		NIEUW-WEST
	Liander N.V. (NW)	Bohlerpad	1063	1063	ELK	KVB	26	100	100	92	1x25	1872	3,85	0	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Sieg Vaz Diasstraat	1063	1063	ELK	KVB	18	100	94,44	89	1x25	2595	11,11	5,56	1,1	NIEUW-WEST
	GAS Liander	Sieg Vaz Diasstraat	1063	1063	GAS	KVB	17	100	100	88	G4	1443	0	5,88		NIEUW-WEST
	Liander N.V. (NW)	Van Hanxleden Houwertstr	1063	1063	ELK	KVB	30	100	96,67	97	1x25	1534	0	0	1	NIEUW-WEST
	GAS Liander	Van Hanxleden Houwertstr	1063	1063	GAS	KVB	25	100	100	100	G4	1185	0	0		NIEUW-WEST
	GAS Liander	Van Hanxleden Houwertstr	1063	1063	GAS	KVB	17	100	100	94	G4	1192	0	5,88		NIEUW-WEST
	Liander N.V. (NW)	Van Hanxleden Houwertstr	1063	1063	ELK	KVB	21	100	95,24	95	1x25	1652	4,76	4,76	1	NIEUW-WEST
	Liander N.V. (NW)	Van Hanxleden Houwertstr	1063	1063	ELK	KVB	26	100	100	100	1x25	1912	3,85	0	1	NIEUW-WEST
	GAS Liander	Van Hanxleden Houwertstr	1063	1063	GAS	KVB	24	100	100	100	G4	1182	0	0		NIEUW-WEST
	GAS Liander	Van Hanxleden Houwertstr	1063	1063	GAS	KVB	16	100	100	100	G4	1118	0	0		NIEUW-WEST
	Liander N.V. (NW)	Van Hanxleden Houwertstr	1063	1063	ELK	KVB	21	100	100	100	1x25	1613	0	0	1	NIEUW-WEST
	GAS Liander	Van Hanxleden Houwertstr	1063	1063	GAS	KVB	17	100	100	94	G4	1421	0	0		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Van Hanxleden Houwertstr	1063	1063	ELK	KVB	20	100	95	90	1x25	1391	0	0	1	NIEUW-WEST
	GAS Liander	David Vosstraat	1063	1063	GAS	KVB	12	100	100	100	G4	1500	0	25		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	David Vosstraat	1063	1063	ELK	KVB	14	100	92,86	50	1x35	1735	21,43	28,57	1	NIEUW-WEST
	Liander N.V. (NW)	David Vosstraat	1063	1063	ELK	KVB	19	100	94,74	100	1x25	2122	5,26	5,26	1	NIEUW-WEST
	GAS Liander	David Vosstraat	1063	1063	GAS	KVB	18	100	94,44	94	G4	1061	0	5,56		NIEUW-WEST
	GAS Liander	David Vosstraat	1063	1063	GAS	KVB	12	100	100	100	G4	1167	0	8,33		NIEUW-WEST
	Liander N.V. (NW)	David Vosstraat	1063	1063	ELK	KVB	12	100	100	92	1x25	1953	8,33	8,33	1	NIEUW-WEST
	Liander N.V. (NW)	Nieuwenhuysenstraat	1063	1063	ELK	KVB	16	100	93,75	100	1x25	2118	0	0	1	NIEUW-WEST
	GAS Liander	Nieuwenhuysenstraat	1063	1063	GAS	KVB	16	100	93,75	94	G4	1187	0	0		NIEUW-WEST
	Liander N.V. (NW)	Nieuwenhuysenstraat	1063	1063	ELK	KVB	17	100	100	100	1x25	2342	0	0	1	NIEUW-WEST
	GAS Liander	Nieuwenhuysenstraat	1063	1063	GAS	KVB	16	100	100	100	G4	1181	0	0		NIEUW-WEST
	Liander N.V. (NW)	Nieuwenhuysenstraat	1063	1063	ELK	KVB	17	100	94,12	100	1x25	2221	0	0	1	NIEUW-WEST
	GAS Liander	Nieuwenhuysenstraat	1063	1063	GAS	KVB	16	100	93,75	100	G4	1237	0	0		NIEUW-WEST
	GAS Liander	Nieuwenhuysenstraat	1063	1063	GAS	KVB	16	100	100	100	G4	1135	0	0		NIEUW-WEST
	Liander N.V. (NW)	Nieuwenhuysenstraat	1063	1063	ELK	KVB	16	100	100	100	1x25	1762	0	0	1	NIEUW-WEST
	Liander N.V. (NW)	Nieuwenhuysenstraat	1063	1063	ELK	KVB	17	100	100	100	1x25	2569	0	0	1	NIEUW-WEST
	GAS Liander	Nieuwenhuysenstraat	1063	1063	GAS	KVB	16	100	100	100	G4	1154	0	0		NIEUW-WEST
	GAS Liander	Nieuwenhuysenstraat	1063	1063	GAS	KVB	16	100	100	100	G4	1467	0	0		NIEUW-WEST
	Liander N.V. (NW)	Nieuwenhuysenstraat	1063	1063	ELK	KVB	16	100	100	100	1x25	2040	0	0	1	NIEUW-WEST
	Liander N.V. (NW)	Nieuwenhuysenstraat	1063	1063	ELK	KVB	16	100	100	100	1x25	1631	6,25	6,25	1	NIEUW-WEST
	GAS Liander	Nieuwenhuysenstraat	1063	1063	GAS	KVB	16	100	100	100	G4	1167	0	6,25		NIEUW-WEST
	GAS Liander	Nieuwenhuysenstraat	1063	1063	GAS	KVB	16	100	100	100	G4	1396	0	50		NIEUW-WEST
	Liander N.V. (NW)	Nieuwenhuysenstraat	1063	1063	ELK	KVB	17	100	100	53	1x25	1885	0	47,06	1	NIEUW-WEST
	GAS Liander	Jan Zwanenburghof	1063	1063	GAS	KVB	18	100	94,44	100	G4	1346	0	16,67		NIEUW-WEST
	Liander N.V. (NW)	Jan Zwanenburghof	1063	1063	ELK	KVB	19	100	94,74	79	1x25	1912	21,05	15,79	1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Jan Zwanenburghof	1063	1063	ELK	KVB	30	100	96,67	97	1x25	1872	0	0	1	NIEUW-WEST
	GAS Liander	Jan Zwanenburghof	1063	1063	GAS	KVB	24	100	100	96	G4	1389	0	0		NIEUW-WEST
	GAS Liander	Jan Zwanenburghof	1063	1063	GAS	KVB	24	100	100	96	G4	1626	0	0		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Jan Zwanenburghof	1063	1063	ELK	KVB	31	100	83,87	90	1x25	3040	0	0	1	NIEUW-WEST
	GAS Liander	Jan Zwanenburghof	1063	1063	GAS	KVB	16	100	100	100	G4	1338	0	0		NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Jan Zwanenburghof	1063	1063	ELK	KVB	21	100	90,48	86	1x25	1643	4,76	0	1,1	NIEUW-WEST
Liander N.V.	Liander N.V. (NW)	Slotermeerlaan	1063	1063	ELK	KVB	79	100	88,61	72	3x25	12423	81,01	63,29	1,7	NIEUW-WEST
	GAS Liander	Slotermeerlaan	1063	1063	GAS	KVB	12	100	75	75	G4	5412	0	16,67		NIEUW-WEST
	GAS Liander	Slotermeerlaan	1063	1063	GAS	KVB	24	100	100	92	G4	1290	0	4,17		NIEUW-WEST
	Liander N.V. (NW)	Slotermeerlaan	1063	1063	ELK	KVB	25	100	100	64	1x25	1933	12	4	1,1	NIEUW-WEST
	GAS Liander	Slotermeerlaan	1063	1063	GAS	KVB	16	100	100	94	G4	1255	0	0		NIEUW-WEST
	Liander N.V. (NW)	Slotermeerlaan	1063	1063	ELK	KVB	16	100	100	100	1x25	1818	0	0	1	NIEUW-WEST
	GAS Liander	Slotermeerlaan	1063	1063	GAS	KVB	24	100	100	100	G4	1264	0	0		NIEUW-WEST
	Liander N.V. (NW)	Slotermeerlaan	1063	1063	ELK	KVB	25	100	100	100	1x25	1961	4	0	1	NIEUW-WEST
	Liander N.V. (NW)	Slotermeerlaan	1063	1063	ELK	KVB	16	100	100	94	1x25	1685	0	0	1	NIEUW-WEST
	GAS Liander	Slotermeerlaan	1063	1063	GAS	KVB	16	100	100	100	G4	1436	0	0		NIEUW-WEST
	GAS Liander	Slotermeerlaan	1063	1063	GAS	KVB	24	100	100	100	G4	1119	0	0		NIEUW-WEST
	Liander N.V. (NW)	Slotermeerlaan	1063	1063	ELK	KVB	27	100	92,59	93	1x25	1814	7,41	0	1	NIEUW-WEST
	GAS Liander	Slotermeerlaan	1063	1063	GAS	KVB	11	100	100	100	G4	1832	0	0		NIEUW-WEST
	Liander N.V. (NW)	Slotermeerlaan	1063	1063	ELK	KVB	14	100	85,71	79	1x25	5920	21,43	0	1,1	NIEUW-WEST
	Liander N.V. (NW)	Johan Schippersplantsoen	1063	1063	ELK	KVB	25	100	96	92	1x25	2004	0	0	1	NIEUW-WEST
	GAS Liander	Johan Schippersplantsoen	1063	1063	GAS	KVB	24	100	100	100	G4	1135	0	0		NIEUW-WEST
	GAS Liander	Johan Schippersplantsoen	1063	1063	GAS	KVB	24	100	100	100	G4	1174	0	29,17		NIEUW-WEST
	Liander N.V. (NW)	Johan Schippersplantsoen	1063	1063	ELK	KVB	25	100	100	64	1x25	2066	4	32	1,1	NIEUW-WEST
	GAS Liander	Johan Schippersplantsoen	1063	1063	GAS	KVB	16	100	100	100	G4	1095	0	0		NIEUW-WEST
	Liander N.V. (NW)	Johan Schippersplantsoen	1063	1063	ELK	KVB	17	100	100	94	1x25	1672	0	0	1	NIEUW-WEST
	Liander N.V. (NW)	Arend Bontekoeplantsoen	1063	1063	ELK	KVB	25	100	96	92	1x25	2145	0	0	1	NIEUW-WEST
	GAS Liander	Arend Bontekoeplantsoen	1063	1063	GAS	KVB	24	100	100	96	G4	1138	0	0		NIEUW-WEST
	GAS Liander	Arend Bontekoeplantsoen	1063	1063	GAS	KVB	24	100	100	100	G4	1233	0	33,33		NIEUW-WEST
	Liander N.V. (NW)	Arend Bontekoeplantsoen	1063	1063	ELK	KVB	25	100	100	64	1x25	2028	4	36	1	NIEUW-WEST
	Liander N.V. (NW)	Hugo Floris Ruysstraat	1063	1063	ELK	KVB	29	100	96,55	66	1x25	1940	20,69	27,59	1	NIEUW-WEST
	GAS Liander	Hugo Floris Ruysstraat	1063	1063	GAS	KVB	25	100	100	92	G4	1355	0	8		NIEUW-WEST
	Liander N.V. (NW)	Sape Kuiperplantsoen	1063	1063	ELK	KVB	24	100	100	100	1x25	2030	0	0	1	NIEUW-WEST
	GAS Liander	Sape Kuiperplantsoen	1063	1063	GAS	KVB	24	100	100	100	G4	1073	0	0		NIEUW-WEST
	GAS Liander	Sape Kuiperplantsoen	1063	1063	GAS	KVB	16	100	100	100	G4	1051	0	50		NIEUW-WEST
	Liander N.V. (NW)	Sape Kuiperplantsoen	1063	1063	ELK	KVB	18	100	94,44	50	1x35	1956	0	50	1	NIEUW-WEST
	Liander N.V. (NW)	Sape Kuiperplantsoen	1063	1063	ELK	KVB	16	100	100	100	1x25	1587	6,25	6,25	1	NIEUW-WEST
	GAS Liander	Sape Kuiperplantsoen	1063	1063	GAS	KVB	16	100	100	94	G4	1084	0	6,25		NIEUW-WEST
	Liander N.V. (NW)	Sape Kuiperplantsoen	1063	1063	ELK	KVB	25	100	96	92	1x25	1868	4	0	1	NIEUW-WEST
	GAS Liander	Sape Kuiperplantsoen	1063	1063	GAS	KVB	24	100	100	100	G4	1173	0	0		NIEUW-WEST
